"","temperature","period","type","date","sensor"
"456",24.573333333333,1,0,2022-07-19 22:00:00,0
"457",21.906666666667,1,0,2022-07-19 23:00:00,0
"458",20.946666666667,1,0,2022-07-20 00:00:00,0
"459",19.001923076923,1,0,2022-07-20 01:00:00,0
"460",17.24,1,0,2022-07-20 02:00:00,0
"461",17.243333333333,1,0,2022-07-20 03:00:00,0
"462",19.433333333333,1,0,2022-07-20 04:00:00,0
"463",23.243333333333,1,0,2022-07-20 05:00:00,0
"464",23.363333333333,1,0,2022-07-20 06:00:00,0
"465",24.188333333333,1,0,2022-07-20 07:00:00,0
"466",24.53,1,0,2022-07-20 08:00:00,0
"467",24.161666666667,1,0,2022-07-20 09:00:00,0
"468",23.771666666667,1,0,2022-07-20 10:00:00,0
"469",25.638333333333,1,0,2022-07-20 11:00:00,0
"470",26.483333333333,1,0,2022-07-20 12:00:00,0
"471",27.633333333333,1,0,2022-07-20 13:00:00,0
"472",29.018333333333,1,0,2022-07-20 14:00:00,0
"473",29.773333333333,1,0,2022-07-20 15:00:00,0
"474",29.896666666667,1,0,2022-07-20 16:00:00,0
"475",30.266666666667,1,0,2022-07-20 17:00:00,0
"476",29.89,1,0,2022-07-20 18:00:00,0
"477",24.346666666667,1,0,2022-07-20 19:00:00,0
"478",22.883333333333,1,0,2022-07-20 20:00:00,0
"479",22.51,1,0,2022-07-20 21:00:00,0
"480",20.275,1,0,2022-07-20 22:00:00,0
"481",17.308333333333,1,0,2022-07-20 23:00:00,0
"482",17.451666666667,1,0,2022-07-21 00:00:00,0
"483",17.505,1,0,2022-07-21 01:00:00,0
"484",17.585,1,0,2022-07-21 02:00:00,0
"485",17.483333333333,1,0,2022-07-21 03:00:00,0
"486",17.273333333333,1,0,2022-07-21 04:00:00,0
"487",17.223333333333,1,0,2022-07-21 05:00:00,0
"488",17.211666666667,1,0,2022-07-21 06:00:00,0
"489",16.63,1,0,2022-07-21 07:00:00,0
"490",17.818333333333,1,0,2022-07-21 08:00:00,0
"491",18.551666666667,1,0,2022-07-21 09:00:00,0
"492",19.76,1,0,2022-07-21 10:00:00,0
"493",21.706666666667,1,0,2022-07-21 11:00:00,0
